"source","workflow_file","workflow_dir","workflow_modified","node_label","model_ref","model_filename","model_category","model_path","model_size_gb","on_disk"
"workflows","workflows\195 Edit_Add_Object Flux 1 Fill.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-15 19:52","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"workflows","workflows\195 Edit_Add_Object Flux 1 Fill.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-15 19:52","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"workflows","workflows\195 Edit_Add_Object Flux 1 Fill.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-15 19:52","VAELoader","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\195 Edit_Add_Object Flux 1 Fill.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-15 19:52","LoraLoader","FLUX\Master-Claymation.safetensors","Master-Claymation.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\Master-Claymation.safetensors","0.571","YES"
"workflows","workflows\200 CreateImage - Z-Image Turbo.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 00:15","CheckpointLoaderSimple","Z-image\z-image-turbo-fp8-aio.safetensors","z-image-turbo-fp8-aio.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\Z-image\z-image-turbo-fp8-aio.safetensors","9.635","YES"
"workflows","workflows\205 CreateImage - Flux 2 Klein 4B FP8.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 00:27","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\205 CreateImage - Flux 2 Klein 4B FP8.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 00:27","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\205 CreateImage - Flux 2 Klein 4B FP8.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 00:27","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\205s CreateImage - Flux 2 Klein 4B FP8 - w Styles.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-16 16:50","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\205s CreateImage - Flux 2 Klein 4B FP8 - w Styles.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-16 16:50","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\205s CreateImage - Flux 2 Klein 4B FP8 - w Styles.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-16 16:50","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\205sm CreateImage - Flux 2 Klein 4B FP8 - w Styles Multi.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-19 00:12","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\205sm CreateImage - Flux 2 Klein 4B FP8 - w Styles Multi.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-19 00:12","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\205sm CreateImage - Flux 2 Klein 4B FP8 - w Styles Multi.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-19 00:12","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\206 CreateImage - Flux 2 Klein 9B FP8mixed.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 00:14","UNETLoader","FLUX2\flux-2-klein-9b-fp8mixed.safetensors","flux-2-klein-9b-fp8mixed.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-9b-fp8mixed.safetensors","8.785","YES"
"workflows","workflows\206 CreateImage - Flux 2 Klein 9B FP8mixed.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 00:14","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\206 CreateImage - Flux 2 Klein 9B FP8mixed.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 00:14","CLIPLoader","FLUX2\qwen_3_8b_fp8mixed.safetensors","qwen_3_8b_fp8mixed.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_8b_fp8mixed.safetensors","8.07","YES"
"workflows","workflows\206s CreateImage - Flux 2 Klein 9B FP8mixed.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-17 12:50","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\206s CreateImage - Flux 2 Klein 9B FP8mixed.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-17 12:50","CLIPLoader","FLUX2\qwen_3_8b_fp8mixed.safetensors","qwen_3_8b_fp8mixed.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_8b_fp8mixed.safetensors","8.07","YES"
"workflows","workflows\206s CreateImage - Flux 2 Klein 9B FP8mixed.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-17 12:50","UNETLoader","FLUX2\flux-2-klein-9b-fp8mixed.safetensors","flux-2-klein-9b-fp8mixed.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-9b-fp8mixed.safetensors","8.785","YES"
"workflows","workflows\206sm CreateImage - Flux 2 Klein 9B FP8 - w Styles Multi.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-09 20:29","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\206sm CreateImage - Flux 2 Klein 9B FP8 - w Styles Multi.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-09 20:29","UNETLoader","FLUX2\flux-2-klein-9b-fp8mixed.safetensors","flux-2-klein-9b-fp8mixed.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-9b-fp8mixed.safetensors","8.785","YES"
"workflows","workflows\206sm CreateImage - Flux 2 Klein 9B FP8 - w Styles Multi.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-09 20:29","CLIPLoader","FLUX2\qwen_3_8b_fp8mixed.safetensors","qwen_3_8b_fp8mixed.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_8b_fp8mixed.safetensors","8.07","YES"
"workflows","workflows\215 CreateImage - Flux 1 Dev - Ollama.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:20","LoraLoader","FLUX\Master-Claymation.safetensors","Master-Claymation.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\Master-Claymation.safetensors","0.571","YES"
"workflows","workflows\215 CreateImage - Flux 1 Dev - Ollama.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:20","UNETLoader","FLUX\flux1-dev.safetensors","flux1-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX\flux1-dev.safetensors","22.168","YES"
"workflows","workflows\215 CreateImage - Flux 1 Dev - Ollama.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:20","CheckpointLoaderSimple","FLUX\flux1-dev-fp8.safetensors","flux1-dev-fp8.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\FLUX\flux1-dev-fp8.safetensors","16.062","YES"
"workflows","workflows\215 CreateImage - Flux 1 Dev - Ollama.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:20","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"workflows","workflows\215 CreateImage - Flux 1 Dev - Ollama.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:20","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"workflows","workflows\215 CreateImage - Flux 1 Dev - Ollama.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:20","VAELoader","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\216 CreateImage - Flux 1 Dev.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:23","LoraLoader","FLUX\Master-Claymation.safetensors","Master-Claymation.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\Master-Claymation.safetensors","0.571","YES"
"workflows","workflows\216 CreateImage - Flux 1 Dev.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:23","UNETLoader","FLUX\flux1-dev.safetensors","flux1-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX\flux1-dev.safetensors","22.168","YES"
"workflows","workflows\216 CreateImage - Flux 1 Dev.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:23","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"workflows","workflows\216 CreateImage - Flux 1 Dev.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:23","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"workflows","workflows\216 CreateImage - Flux 1 Dev.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:23","VAELoader","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\220 CreateImage - Flux 2 Dev fp8 mixed.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:14","VAELoader","FLUX2\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\220 CreateImage - Flux 2 Dev fp8 mixed.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:14","UNETLoader","FLUX2\flux2_dev_fp8mixed.safetensors","flux2_dev_fp8mixed.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux2_dev_fp8mixed.safetensors","33.021","YES"
"workflows","workflows\220 CreateImage - Flux 2 Dev fp8 mixed.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:14","CLIPLoader","FLUX2\mistral_3_small_flux2_fp8.safetensors","mistral_3_small_flux2_fp8.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\mistral_3_small_flux2_fp8.safetensors","16.796","YES"
"workflows","workflows\230c CreateImage - Vantage-Z-Image.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-11 14:58","VAELoader","ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\230c CreateImage - Vantage-Z-Image.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-11 14:58","UnetLoaderGGUF","z_image-Q5_K_S.gguf","(not found on disk)","","","","NO"
"workflows","workflows\230c CreateImage - Vantage-Z-Image.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-11 14:58","CLIPLoader","qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\230c CreateImage - Vantage-Z-Image.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-11 14:58","UNETLoader","z_image_turbo_bf16.safetensors","z_image_turbo_bf16.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\Z-Image\z_image_turbo_bf16.safetensors","11.464","YES"
"workflows","workflows\310 Remove Person or Object - Flux1Kontext.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-13 14:53","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"workflows","workflows\310 Remove Person or Object - Flux1Kontext.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-13 14:53","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"workflows","workflows\310 Remove Person or Object - Flux1Kontext.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-13 14:53","UNETLoader","FLUX1_Kontext\flux1-kontext-dev.safetensors","flux1-kontext-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX1_Kontext\flux1-kontext-dev.safetensors","22.168","YES"
"workflows","workflows\310 Remove Person or Object - Flux1Kontext.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-13 14:53","VAELoader","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\400 Fix Image Precise Mask - Flux 1 Fill Dev.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:50","UNETLoader","FLUX_Fill\flux1-fill-dev.safetensors","flux1-fill-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX_Fill\flux1-fill-dev.safetensors","22.17","YES"
"workflows","workflows\400 Fix Image Precise Mask - Flux 1 Fill Dev.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:50","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"workflows","workflows\400 Fix Image Precise Mask - Flux 1 Fill Dev.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:50","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"workflows","workflows\400 Fix Image Precise Mask - Flux 1 Fill Dev.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-10 12:50","VAELoader","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\401 Fix Image Precise Mask - Flux 1 Fill Dev - Pano Green Rot.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-13 13:26","UNETLoader","FLUX_Fill\flux1-fill-dev.safetensors","flux1-fill-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX_Fill\flux1-fill-dev.safetensors","22.17","YES"
"workflows","workflows\401 Fix Image Precise Mask - Flux 1 Fill Dev - Pano Green Rot.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-13 13:26","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"workflows","workflows\401 Fix Image Precise Mask - Flux 1 Fill Dev - Pano Green Rot.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-13 13:26","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"workflows","workflows\401 Fix Image Precise Mask - Flux 1 Fill Dev - Pano Green Rot.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-13 13:26","VAELoader","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\401 Fix Image Precise Mask - Flux 1 Fill Dev - Pano.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-10 01:31","UNETLoader","FLUX_Fill\flux1-fill-dev.safetensors","flux1-fill-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX_Fill\flux1-fill-dev.safetensors","22.17","YES"
"workflows","workflows\401 Fix Image Precise Mask - Flux 1 Fill Dev - Pano.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-10 01:31","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"workflows","workflows\401 Fix Image Precise Mask - Flux 1 Fill Dev - Pano.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-10 01:31","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"workflows","workflows\401 Fix Image Precise Mask - Flux 1 Fill Dev - Pano.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-10 01:31","VAELoader","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\410 Restore Old Photograph - Flux1Kontext.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-13 14:56","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"workflows","workflows\410 Restore Old Photograph - Flux1Kontext.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-13 14:56","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"workflows","workflows\410 Restore Old Photograph - Flux1Kontext.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-13 14:56","UNETLoader","FLUX1_Kontext\flux1-kontext-dev.safetensors","flux1-kontext-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX1_Kontext\flux1-kontext-dev.safetensors","22.168","YES"
"workflows","workflows\410 Restore Old Photograph - Flux1Kontext.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-02-13 14:56","VAELoader","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\411 Restore Old Photograph - Flux2dev BKP.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows","2026-03-09 21:23","UNETLoader","FLUX2\flux2_dev_fp8mixed.safetensors","flux2_dev_fp8mixed.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux2_dev_fp8mixed.safetensors","33.021","YES"
